Time,Lat,Long,Alt,Throttle,Rudder,Ailerons,Airspeed-kt,Vert-Speed-FPS
1,42.29543423,-70.91265223,1216.402311,0.2,1.525902189e-05,0.0009890298405,0,-0
2,42.29574906,-70.91306892,1222.033892,0.2,1.525902189e-05,0.001927228147,100.8285079,11.63939641
3.01667,42.29633297,-70.91382817,1263.78383,0.2,1.525902189e-05,0.001083312367,90.25132421,26.71039482
4.05,42.29649487,-70.91403359,1280.440866,0.2,1.525902189e-05,0.001083312367,86.61967052,27.91943237
5,42.29684487,-70.91446757,1318.447454,0.2,1.525902189e-05,0.0003609043586,78.43013348,25.44861368
6.65,42.29704032,-70.91470337,1338.664265,0.8,1.525902189e-05,0.0003609043586,73.91709716,23.09748896
7.04167,42.29723023,-70.91492493,1357.488176,0.8,1.525902189e-05,-0.0005315967654,69.11954616,21.23227121
8,42.29750957,-70.91523059,1383.308459,0.8,1.525902189e-05,-0.0003643912836,61.88532104,17.07143643
9.01667,42.29771226,-70.91544028,1397.900055,0.8,1.525902189e-05,-8.522443283e-05,57.20207784,10.20533042
10,42.29789961,-70.91562757,1403.734165,0.8,1.525902189e-05,-0.0002925934539,55.36373242,1.018658269
11,42.29809456,-70.91581916,1400.38701,0.8,1.525902189e-05,-2.137660306e-05,56.78369044,-8.021391584
12.0167,42.29826996,-70.91599448,1390.442477,0.8,1.525902189e-05,0.009051620108,59.46735913,-14.91247726
13.0083,42.29850617,-70.91624521,1371.932845,0.8,1.525902189e-05,0.006716819989,63.43553645,-17.60125676
14,42.29871834,-70.91649356,1356.829686,0.8,1.525902189e-05,0.007081812097,66.22076028,-14.1504284
15.0083,42.2989345,-70.91677381,1344.590728,0.8,0.2968947887,0.008368194056,68.4895583,-11.68340106
16.0083,42.29914621,-70.9170777,1333.195232,0.8,0.1914244294,0.008368194056,70.46648846,-11.0396791
17.0083,42.2993594,-70.917397,1324.776855,0.8,0.214862287,0.007583489885,71.52693721,-5.964639494
18.0083,42.29957418,-70.91772662,1321.371878,0.8,1.525902189e-05,0.0003892695856,72.28399145,-2.373875461
19,42.29978491,-70.918061,1318.441777,0.8,1.525902189e-05,-3.874652983e-06,73.10552419,-3.904459636
