Time,Lat,Long,Alt,Throttle,Rudder,Ailerons,Airspeed-kt,Vert-Speed-FPS
1,42.29543423,-70.91265223,1216.402264,0.2,1.525902189e-05,-9.746798193e-05,0,-0
2,42.29574907,-70.913069,1221.948837,0.2,1.525902189e-05,-0.0001915437479,100.8477152,11.4338776
3.00833,42.29632865,-70.91382382,1262.473061,0.2,1.525902189e-05,-0.0007653305021,90.47896781,26.13076796
4.01667,42.29659984,-70.91416778,1290.351436,0.2,1.525902189e-05,0.0001042090911,84.31799194,27.38853351
5,42.29684754,-70.91447514,1317.067172,0.2,1.525902189e-05,0.0001042090911,78.53616314,25.82373659
6.00833,42.29708222,-70.91475906,1342.254959,0.8,1.525902189e-05,0.000513459657,72.80385616,24.17721235
7,42.29730024,-70.91501573,1364.190184,0.8,1.525902189e-05,-0.002503434481,67.34391169,19.91388674
8,42.29750832,-70.91525385,1382.291157,0.8,1.525902189e-05,-2.328377491e-10,62.37561689,14.23218467
9.00833,42.29770618,-70.91547544,1390.064517,0.8,1.525902189e-05,-2.328377491e-10,59.64956448,1.217772736
10.0083,42.29789987,-70.91569015,1386.147195,0.8,1.525902189e-05,-2.328377491e-10,60.4023147,-7.932965353
11.0083,42.29810642,-70.91592142,1376.13556,0.8,1.525902189e-05,-0.003279521979,62.84599481,-11.76998766
12.0083,42.29831623,-70.91616636,1364.412573,0.8,1.525902189e-05,-0.009749810564,65.28601955,-9.555558597
13,42.29852675,-70.91643025,1354.712319,0.8,1.525902189e-05,0.003427969909,67.45339016,-10.227673
14,42.29873818,-70.91671925,1345.231853,0.8,1.525902189e-05,0.1094692394,69.34648423,-8.684208119
15.0083,42.29894652,-70.91703408,1337.736089,0.8,1.525902189e-05,0.1032592389,70.73687764,-7.20775215
16,42.29914346,-70.91736612,1331.200578,0.8,1.525902189e-05,0.1032592389,71.98958103,-6.410472894
17.0083,42.29933472,-70.9177253,1325.541967,0.8,1.525902189e-05,0.01584367812,73.11883213,-5.181371438
18.0083,42.29951453,-70.91810125,1321.276483,0.8,1.525902189e-05,0.07216481382,74.09011141,-3.80005611
19.0083,42.29968232,-70.91849196,1318.380904,0.8,1.525902189e-05,0.1591588043,74.85200788,-2.503824527
20.0167,42.29984071,-70.91890026,1316.834516,0.8,1.525902189e-05,0.238381153,75.14418632,-0.94603321
21,42.29998774,-70.91931981,1316.796566,0.8,0.05470359325,0.03593406551,75.30378717,0.4080245385
22.0167,42.30013476,-70.91975102,1317.912592,0.8,0.1172045469,0.0238506506,75.14177168,1.780692661
23.0083,42.30028662,-70.92016877,1320.218234,0.8,0.2031433582,0.01913326307,75.19038903,2.50668696
24.0167,42.30044631,-70.92059309,1323.270143,0.8,1.525902189e-05,0.020159795,75.08047097,3.148436022
25.0083,42.30061409,-70.92100414,1327.042081,0.8,1.525902189e-05,0.01913326307,74.72202905,4.040709039
26.0167,42.30079748,-70.92141345,1331.888319,0.8,0.1875181198,0.0187301574,74.36020342,5.121863279
27.0167,42.30098747,-70.92180834,1337.502334,0.8,0.2929884791,0.04984268569,73.87608829,5.819226502
28.0167,42.30119316,-70.92219826,1344.032999,0.8,1.525902189e-05,0.04886639391,73.28893462,6.807519884
29.0083,42.30140815,-70.92256686,1352.003772,0.8,1.525902189e-05,0.01602860067,72.19768205,9.483294575
30.0167,42.30163449,-70.9229291,1358.899962,0.8,1.525902189e-05,0.0008133397844,71.83550985,-0.3587620491
31.0083,42.30186406,-70.92328667,1356.489377,0.8,1.525902189e-05,-6.968600994e-06,72.89371113,-5.10144905
32.0167,42.3021086,-70.9236514,1350.951123,0.8,1.525902189e-05,0.02036832182,74.3005226,-6.2583942
33.0083,42.30235859,-70.92401377,1344.499806,0.8,1.525902189e-05,0.2455869113,75.872333,-7.24244318
34.0167,42.30262025,-70.92438829,1337.488471,0.8,1.525902189e-05,0.04022002951,77.37915328,-7.308559638
35.0167,42.30288624,-70.92476655,1330.581053,0.8,1.525902189e-05,0.001927228147,79.00186719,-6.92345002
36.0167,42.30315822,-70.92515157,1325.16495,0.8,1.525902189e-05,0.002549452581,80.46996017,-5.475085033
37.0167,42.30343467,-70.92554401,1320.14046,0.8,1.525902189e-05,0.0002822461758,81.90149697,-5.08408335
38.0083,42.30371117,-70.92594188,1315.982045,0.8,1.525902189e-05,0.04110619586,83.11472661,-3.700822712
39.0167,42.30399292,-70.926355,1313.803273,0.8,1.525902189e-05,0.01735309262,83.97657521,-1.208892029
40.0083,42.30427111,-70.92676594,1314.242352,0.8,1.525902189e-05,0.03705338548,84.50461639,0.8125237084
41.0083,42.30455138,-70.92718481,1315.421808,0.8,1.525902189e-05,0.03649158251,84.95954508,0.9002532513
42.0167,42.30483352,-70.92761186,1316.657799,0.8,1.525902189e-05,0.03905350124,85.45492476,0.9482892071
43.0167,42.30511378,-70.92803896,1318.113096,0.8,1.525902189e-05,0.03733589921,85.88391029,1.232840238
44.0083,42.30539241,-70.92846533,1319.597805,0.8,1.525902189e-05,0.00976186765,86.26879444,1.773909103
45.0083,42.30567362,-70.92889648,1323.744007,0.8,1.525902189e-05,0.002193043176,86.22665726,5.381395751
46.0083,42.3059543,-70.92932649,1330.606078,0.8,1.525902189e-05,0.01371545341,86.00368007,5.547700565
47.0167,42.30623662,-70.92976186,1334.524415,0.8,1.525902189e-05,0.01388035206,86.21819816,2.450514431
48.0083,42.30651644,-70.93018823,1338.182753,0.8,1.525902189e-05,0.004729644767,86.11371922,4.402383755
49.0083,42.30680087,-70.93061469,1343.489706,0.8,1.525902189e-05,0.00277617322,85.9750306,4.484833506
50.0083,42.3070847,-70.93104277,1346.992468,0.8,1.525902189e-05,0.002193043176,86.23796336,2.223142861
51.0083,42.30736873,-70.93147275,1350.276004,0.8,1.525902189e-05,0.003342740116,86.38013605,3.637102201
52.0083,42.30765124,-70.93190512,1354.811356,0.8,0.003921568859,0.006478856081,86.3914436,4.651071195
53.0167,42.3079333,-70.9323448,1359.169591,0.8,0.04689097404,0.003342740116,86.50205615,3.031887134
54.0083,42.30820961,-70.93278014,1361.755692,0.8,0.04298466444,0.002853892599,86.73596396,1.53007548
55.0083,42.30848884,-70.93322173,1362.846049,0.8,1.525902189e-05,0.00277617322,87.22246224,0.004963728846
56.0083,42.30876892,-70.93366748,1362.532622,0.8,1.525902189e-05,0.002853892599,87.89381463,-1.097267596
57.0167,42.30905064,-70.93412276,1362.733461,0.8,1.525902189e-05,0.003093488234,88.36428424,0.9147590582
58.025,42.3093277,-70.93457935,1365.059029,0.8,0.07814145088,0.003093488234,88.509354,3.091305545
59.0167,42.30960237,-70.93503761,1369.707008,0.8,0.06642252207,0.003175499278,88.19725631,5.544989827
60.0083,42.3098744,-70.93548927,1376.191898,0.8,0.1679865718,0.00405073411,87.77057186,6.463099828
61.0167,42.31015169,-70.93593836,1382.095366,0.8,1.525902189e-05,0.005036699491,87.31713787,5.181785466
62.0167,42.31043882,-70.93637939,1389.308861,0.8,1.525902189e-05,0.002057989829,86.75395639,8.601562794
63.0083,42.31072033,-70.93680113,1399.245014,0.8,1.525902189e-05,0.001619099978,86.0145749,9.79132053
